polynomial,budget,tile_x,tile_y,x_min,x_max,y_min,y_max,sample_count,mean_iterations,late_fraction,unresolved_fraction
split-critical-asymmetric-cubic,24,7,4,0.2666666666666666,0.5333333333333332,0.26666666666666683,0.5333333333333334,225,8.515555555555556,0.3022222222222222,0.0
split-critical-asymmetric-cubic,24,8,4,0.5333333333333332,0.7999999999999998,0.26666666666666683,0.5333333333333334,225,6.786666666666667,0.06666666666666667,0.0
split-critical-asymmetric-cubic,24,9,4,0.7999999999999998,1.0666666666666664,0.26666666666666683,0.5333333333333334,225,5.08,0.0,0.0
split-critical-asymmetric-cubic,24,10,4,1.0666666666666664,1.333333333333333,0.26666666666666683,0.5333333333333334,225,4.964444444444444,0.0,0.0
split-critical-asymmetric-cubic,24,11,4,1.333333333333333,1.6,0.26666666666666683,0.5333333333333334,225,5.0088888888888885,0.0,0.0
split-critical-asymmetric-cubic,24,0,5,-1.6,-1.3333333333333335,0.0,0.26666666666666683,225,11.146666666666667,0.7022222222222222,0.0
split-critical-asymmetric-cubic,24,1,5,-1.3333333333333335,-1.0666666666666669,0.0,0.26666666666666683,225,11.435555555555556,0.7644444444444445,0.0
split-critical-asymmetric-cubic,24,2,5,-1.0666666666666669,-0.8,0.0,0.26666666666666683,225,9.48,0.39555555555555555,0.0044444444444444444
split-critical-asymmetric-cubic,24,3,5,-0.8,-0.5333333333333334,0.0,0.26666666666666683,225,10.702222222222222,0.6266666666666667,0.0044444444444444444
split-critical-asymmetric-cubic,24,4,5,-0.5333333333333334,-0.26666666666666683,0.0,0.26666666666666683,225,8.022222222222222,0.24444444444444444,0.0
split-critical-asymmetric-cubic,24,5,5,-0.26666666666666683,0.0,0.0,0.26666666666666683,225,8.306666666666667,0.19111111111111112,0.0
split-critical-asymmetric-cubic,24,6,5,0.0,0.2666666666666666,0.0,0.26666666666666683,225,9.804444444444444,0.36444444444444446,0.0
split-critical-asymmetric-cubic,24,7,5,0.2666666666666666,0.5333333333333332,0.0,0.26666666666666683,225,7.706666666666667,0.1111111111111111,0.0
split-critical-asymmetric-cubic,24,8,5,0.5333333333333332,0.7999999999999998,0.0,0.26666666666666683,225,5.222222222222222,0.0,0.0
split-critical-asymmetric-cubic,24,9,5,0.7999999999999998,1.0666666666666664,0.0,0.26666666666666683,225,3.911111111111111,0.0,0.0
split-critical-asymmetric-cubic,24,10,5,1.0666666666666664,1.333333333333333,0.0,0.26666666666666683,225,4.102222222222222,0.0,0.0
split-critical-asymmetric-cubic,24,11,5,1.333333333333333,1.6,0.0,0.26666666666666683,225,4.977777777777778,0.0,0.0
split-critical-asymmetric-cubic,24,0,6,-1.6,-1.3333333333333335,-0.2666666666666666,0.0,225,11.075555555555555,0.6933333333333334,0.0044444444444444444
split-critical-asymmetric-cubic,24,1,6,-1.3333333333333335,-1.0666666666666669,-0.2666666666666666,0.0,225,11.342222222222222,0.8133333333333334,0.0
split-critical-asymmetric-cubic,24,2,6,-1.0666666666666669,-0.8,-0.2666666666666666,0.0,225,9.582222222222223,0.43555555555555553,0.0
split-critical-asymmetric-cubic,24,3,6,-0.8,-0.5333333333333334,-0.2666666666666666,0.0,225,10.533333333333333,0.6177777777777778,0.0044444444444444444
split-critical-asymmetric-cubic,24,4,6,-0.5333333333333334,-0.26666666666666683,-0.2666666666666666,0.0,225,8.964444444444444,0.3511111111111111,0.0
split-critical-asymmetric-cubic,24,5,6,-0.26666666666666683,0.0,-0.2666666666666666,0.0,225,9.36888888888889,0.36,0.0044444444444444444
split-critical-asymmetric-cubic,24,6,6,0.0,0.2666666666666666,-0.2666666666666666,0.0,225,10.168888888888889,0.4533333333333333,0.0044444444444444444
split-critical-asymmetric-cubic,24,7,6,0.2666666666666666,0.5333333333333332,-0.2666666666666666,0.0,225,7.817777777777778,0.12444444444444444,0.0
split-critical-asymmetric-cubic,24,8,6,0.5333333333333332,0.7999999999999998,-0.2666666666666666,0.0,225,5.2444444444444445,0.0,0.0
split-critical-asymmetric-cubic,24,9,6,0.7999999999999998,1.0666666666666664,-0.2666666666666666,0.0,225,3.9155555555555557,0.0,0.0
split-critical-asymmetric-cubic,24,10,6,1.0666666666666664,1.333333333333333,-0.2666666666666666,0.0,225,4.115555555555556,0.0,0.0
split-critical-asymmetric-cubic,24,11,6,1.333333333333333,1.6,-0.2666666666666666,0.0,225,4.977777777777778,0.0,0.0
split-critical-asymmetric-cubic,24,0,7,-1.6,-1.3333333333333335,-0.5333333333333332,-0.2666666666666666,225,9.102222222222222,0.26222222222222225,0.0
split-critical-asymmetric-cubic,24,1,7,-1.3333333333333335,-1.0666666666666669,-0.5333333333333332,-0.2666666666666666,225,8.195555555555556,0.12,0.0
split-critical-asymmetric-cubic,24,2,7,-1.0666666666666669,-0.8,-0.5333333333333332,-0.2666666666666666,225,7.444444444444445,0.057777777777777775,0.0
split-critical-asymmetric-cubic,24,3,7,-0.8,-0.5333333333333334,-0.5333333333333332,-0.2666666666666666,225,6.511111111111111,0.0,0.0
split-critical-asymmetric-cubic,24,4,7,-0.5333333333333334,-0.26666666666666683,-0.5333333333333332,-0.2666666666666666,225,6.524444444444445,0.02666666666666667,0.0
split-critical-asymmetric-cubic,24,5,7,-0.26666666666666683,0.0,-0.5333333333333332,-0.2666666666666666,225,6.702222222222222,0.0044444444444444444,0.0
split-critical-asymmetric-cubic,24,6,7,0.0,0.2666666666666666,-0.5333333333333332,-0.2666666666666666,225,9.306666666666667,0.3688888888888889,0.0
split-critical-asymmetric-cubic,24,7,7,0.2666666666666666,0.5333333333333332,-0.5333333333333332,-0.2666666666666666,225,8.528888888888888,0.29777777777777775,0.0
split-critical-asymmetric-cubic,24,8,7,0.5333333333333332,0.7999999999999998,-0.5333333333333332,-0.2666666666666666,225,7.013333333333334,0.08444444444444445,0.0
split-critical-asymmetric-cubic,24,9,7,0.7999999999999998,1.0666666666666664,-0.5333333333333332,-0.2666666666666666,225,5.124444444444444,0.0,0.0
split-critical-asymmetric-cubic,24,10,7,1.0666666666666664,1.333333333333333,-0.5333333333333332,-0.2666666666666666,225,4.977777777777778,0.0,0.0
split-critical-asymmetric-cubic,24,11,7,1.333333333333333,1.6,-0.5333333333333332,-0.2666666666666666,225,5.017777777777778,0.0,0.0
split-critical-asymmetric-cubic,24,0,8,-1.6,-1.3333333333333335,-0.7999999999999998,-0.5333333333333332,225,7.124444444444444,0.0,0.0
split-critical-asymmetric-cubic,24,1,8,-1.3333333333333335,-1.0666666666666669,-0.7999999999999998,-0.5333333333333332,225,6.44,0.0,0.0
split-critical-asymmetric-cubic,24,2,8,-1.0666666666666669,-0.8,-0.7999999999999998,-0.5333333333333332,225,5.817777777777778,0.0,0.0
split-critical-asymmetric-cubic,24,3,8,-0.8,-0.5333333333333334,-0.7999999999999998,-0.5333333333333332,225,5.057777777777778,0.0,0.0
split-critical-asymmetric-cubic,24,4,8,-0.5333333333333334,-0.26666666666666683,-0.7999999999999998,-0.5333333333333332,225,4.448888888888889,0.0,0.0
split-critical-asymmetric-cubic,24,5,8,-0.26666666666666683,0.0,-0.7999999999999998,-0.5333333333333332,225,4.742222222222222,0.0,0.0
split-critical-asymmetric-cubic,24,6,8,0.0,0.2666666666666666,-0.7999999999999998,-0.5333333333333332,225,7.035555555555556,0.09333333333333334,0.0
split-critical-asymmetric-cubic,24,7,8,0.2666666666666666,0.5333333333333332,-0.7999999999999998,-0.5333333333333332,225,10.484444444444444,0.6,0.0
split-critical-asymmetric-cubic,24,8,8,0.5333333333333332,0.7999999999999998,-0.7999999999999998,-0.5333333333333332,225,8.853333333333333,0.25333333333333335,0.0
split-critical-asymmetric-cubic,24,9,8,0.7999999999999998,1.0666666666666664,-0.7999999999999998,-0.5333333333333332,225,6.413333333333333,0.0,0.0
split-critical-asymmetric-cubic,24,10,8,1.0666666666666664,1.333333333333333,-0.7999999999999998,-0.5333333333333332,225,5.817777777777778,0.0,0.0
split-critical-asymmetric-cubic,24,11,8,1.333333333333333,1.6,-0.7999999999999998,-0.5333333333333332,225,5.911111111111111,0.0,0.0
split-critical-asymmetric-cubic,24,0,9,-1.6,-1.3333333333333335,-1.0666666666666664,-0.7999999999999998,225,6.528888888888889,0.0,0.0
split-critical-asymmetric-cubic,24,1,9,-1.3333333333333335,-1.0666666666666669,-1.0666666666666664,-0.7999999999999998,225,6.0,0.0,0.0
split-critical-asymmetric-cubic,24,2,9,-1.0666666666666669,-0.8,-1.0666666666666664,-0.7999999999999998,225,5.262222222222222,0.0,0.0
split-critical-asymmetric-cubic,24,3,9,-0.8,-0.5333333333333334,-1.0666666666666664,-0.7999999999999998,225,4.693333333333333,0.0,0.0
split-critical-asymmetric-cubic,24,4,9,-0.5333333333333334,-0.26666666666666683,-1.0666666666666664,-0.7999999999999998,225,3.7555555555555555,0.0,0.0
split-critical-asymmetric-cubic,24,5,9,-0.26666666666666683,0.0,-1.0666666666666664,-0.7999999999999998,225,4.088888888888889,0.0,0.0
split-critical-asymmetric-cubic,24,6,9,0.0,0.2666666666666666,-1.0666666666666664,-0.7999999999999998,225,5.444444444444445,0.0,0.0
split-critical-asymmetric-cubic,24,7,9,0.2666666666666666,0.5333333333333332,-1.0666666666666664,-0.7999999999999998,225,8.506666666666666,0.22666666666666666,0.0044444444444444444
split-critical-asymmetric-cubic,24,8,9,0.5333333333333332,0.7999999999999998,-1.0666666666666664,-0.7999999999999998,225,10.102222222222222,0.5244444444444445,0.0
split-critical-asymmetric-cubic,24,9,9,0.7999999999999998,1.0666666666666664,-1.0666666666666664,-0.7999999999999998,225,9.133333333333333,0.30666666666666664,0.0
split-critical-asymmetric-cubic,24,10,9,1.0666666666666664,1.333333333333333,-1.0666666666666664,-0.7999999999999998,225,6.857777777777778,0.0,0.0
split-critical-asymmetric-cubic,24,11,9,1.333333333333333,1.6,-1.0666666666666664,-0.7999999999999998,225,6.471111111111111,0.0,0.0
split-critical-asymmetric-cubic,24,0,10,-1.6,-1.3333333333333335,-1.333333333333333,-1.0666666666666664,225,6.062222222222222,0.0,0.0
split-critical-asymmetric-cubic,24,1,10,-1.3333333333333335,-1.0666666666666669,-1.333333333333333,-1.0666666666666664,225,6.0,0.0,0.0
split-critical-asymmetric-cubic,24,2,10,-1.0666666666666669,-0.8,-1.333333333333333,-1.0666666666666664,225,5.155555555555556,0.0,0.0
split-critical-asymmetric-cubic,24,3,10,-0.8,-0.5333333333333334,-1.333333333333333,-1.0666666666666664,225,4.964444444444444,0.0,0.0
split-critical-asymmetric-cubic,24,4,10,-0.5333333333333334,-0.26666666666666683,-1.333333333333333,-1.0666666666666664,225,4.475555555555555,0.0,0.0
split-critical-asymmetric-cubic,24,5,10,-0.26666666666666683,0.0,-1.333333333333333,-1.0666666666666664,225,4.737777777777778,0.0,0.0
split-critical-asymmetric-cubic,24,6,10,0.0,0.2666666666666666,-1.333333333333333,-1.0666666666666664,225,5.4222222222222225,0.0,0.0
split-critical-asymmetric-cubic,24,7,10,0.2666666666666666,0.5333333333333332,-1.333333333333333,-1.0666666666666664,225,6.973333333333334,0.017777777777777778,0.0
split-critical-asymmetric-cubic,24,8,10,0.5333333333333332,0.7999999999999998,-1.333333333333333,-1.0666666666666664,225,10.675555555555556,0.6488888888888888,0.0
split-critical-asymmetric-cubic,24,9,10,0.7999999999999998,1.0666666666666664,-1.333333333333333,-1.0666666666666664,225,11.222222222222221,0.7866666666666666,0.0
split-critical-asymmetric-cubic,24,10,10,1.0666666666666664,1.333333333333333,-1.333333333333333,-1.0666666666666664,225,8.72888888888889,0.16444444444444445,0.0
split-critical-asymmetric-cubic,24,11,10,1.333333333333333,1.6,-1.333333333333333,-1.0666666666666664,225,7.395555555555555,0.0,0.0
split-critical-asymmetric-cubic,24,0,11,-1.6,-1.3333333333333335,-1.6,-1.333333333333333,225,6.0,0.0,0.0
split-critical-asymmetric-cubic,24,1,11,-1.3333333333333335,-1.0666666666666669,-1.6,-1.333333333333333,225,6.0,0.0,0.0
split-critical-asymmetric-cubic,24,2,11,-1.0666666666666669,-0.8,-1.6,-1.333333333333333,225,5.5377777777777775,0.0,0.0
split-critical-asymmetric-cubic,24,3,11,-0.8,-0.5333333333333334,-1.6,-1.333333333333333,225,5.0,0.0,0.0
split-critical-asymmetric-cubic,24,4,11,-0.5333333333333334,-0.26666666666666683,-1.6,-1.333333333333333,225,5.0,0.0,0.0
split-critical-asymmetric-cubic,24,5,11,-0.26666666666666683,0.0,-1.6,-1.333333333333333,225,5.044444444444444,0.0,0.0
split-critical-asymmetric-cubic,24,6,11,0.0,0.2666666666666666,-1.6,-1.333333333333333,225,5.817777777777778,0.0,0.0
split-critical-asymmetric-cubic,24,7,11,0.2666666666666666,0.5333333333333332,-1.6,-1.333333333333333,225,6.6177777777777775,0.0,0.0
split-critical-asymmetric-cubic,24,8,11,0.5333333333333332,0.7999999999999998,-1.6,-1.333333333333333,225,8.76,0.24,0.0
split-critical-asymmetric-cubic,24,9,11,0.7999999999999998,1.0666666666666664,-1.6,-1.333333333333333,225,10.693333333333333,0.5644444444444444,0.0044444444444444444
split-critical-asymmetric-cubic,24,10,11,1.0666666666666664,1.333333333333333,-1.6,-1.333333333333333,225,11.844444444444445,0.8088888888888889,0.0044444444444444444
split-critical-asymmetric-cubic,24,11,11,1.333333333333333,1.6,-1.6,-1.333333333333333,225,8.87111111111111,0.18666666666666668,0.0
counterweight-asymmetric-cubic,24,0,0,-1.6,-1.3333333333333335,1.3333333333333335,1.6,225,13.448888888888888,1.0,0.0
counterweight-asymmetric-cubic,24,1,0,-1.3333333333333335,-1.0666666666666669,1.3333333333333335,1.6,225,11.644444444444444,1.0,0.0
counterweight-asymmetric-cubic,24,2,0,-1.0666666666666669,-0.8,1.3333333333333335,1.6,225,10.88888888888889,1.0,0.0
counterweight-asymmetric-cubic,24,3,0,-0.8,-0.5333333333333334,1.3333333333333335,1.6,225,10.004444444444445,1.0,0.0
counterweight-asymmetric-cubic,24,4,0,-0.5333333333333334,-0.26666666666666683,1.3333333333333335,1.6,225,9.546666666666667,0.5466666666666666,0.0
counterweight-asymmetric-cubic,24,5,0,-0.26666666666666683,0.0,1.3333333333333335,1.6,225,9.0,0.0,0.0
counterweight-asymmetric-cubic,24,6,0,0.0,0.2666666666666666,1.3333333333333335,1.6,225,8.924444444444445,0.0,0.0
counterweight-asymmetric-cubic,24,7,0,0.2666666666666666,0.5333333333333332,1.3333333333333335,1.6,225,8.573333333333334,0.0,0.0
counterweight-asymmetric-cubic,24,8,0,0.5333333333333332,0.7999999999999998,1.3333333333333335,1.6,225,8.653333333333334,0.0,0.0
counterweight-asymmetric-cubic,24,9,0,0.7999999999999998,1.0666666666666664,1.3333333333333335,1.6,225,8.986666666666666,0.0,0.0
counterweight-asymmetric-cubic,24,10,0,1.0666666666666664,1.333333333333333,1.3333333333333335,1.6,225,9.151111111111112,0.1511111111111111,0.0
counterweight-asymmetric-cubic,24,11,0,1.333333333333333,1.6,1.3333333333333335,1.6,225,10.80888888888889,0.9244444444444444,0.0
counterweight-asymmetric-cubic,24,0,1,-1.6,-1.3333333333333335,1.0666666666666669,1.3333333333333335,225,14.826666666666666,1.0,0.0
counterweight-asymmetric-cubic,24,1,1,-1.3333333333333335,-1.0666666666666669,1.0666666666666669,1.3333333333333335,225,13.146666666666667,1.0,0.0
counterweight-asymmetric-cubic,24,2,1,-1.0666666666666669,-0.8,1.0666666666666669,1.3333333333333335,225,11.257777777777777,1.0,0.0
counterweight-asymmetric-cubic,24,3,1,-0.8,-0.5333333333333334,1.0666666666666669,1.3333333333333335,225,10.337777777777777,1.0,0.0
counterweight-asymmetric-cubic,24,4,1,-0.5333333333333334,-0.26666666666666683,1.0666666666666669,1.3333333333333335,225,9.515555555555556,0.5155555555555555,0.0
counterweight-asymmetric-cubic,24,5,1,-0.26666666666666683,0.0,1.0666666666666669,1.3333333333333335,225,8.973333333333333,0.0,0.0
counterweight-asymmetric-cubic,24,6,1,0.0,0.2666666666666666,1.0666666666666669,1.3333333333333335,225,8.146666666666667,0.0,0.0
counterweight-asymmetric-cubic,24,7,1,0.2666666666666666,0.5333333333333332,1.0666666666666669,1.3333333333333335,225,8.0,0.0,0.0
counterweight-asymmetric-cubic,24,8,1,0.5333333333333332,0.7999999999999998,1.0666666666666669,1.3333333333333335,225,8.0,0.0,0.0
counterweight-asymmetric-cubic,24,9,1,0.7999999999999998,1.0666666666666664,1.0666666666666669,1.3333333333333335,225,8.426666666666666,0.0,0.0
counterweight-asymmetric-cubic,24,10,1,1.0666666666666664,1.333333333333333,1.0666666666666669,1.3333333333333335,225,9.177777777777777,0.16444444444444445,0.0
counterweight-asymmetric-cubic,24,11,1,1.333333333333333,1.6,1.0666666666666669,1.3333333333333335,225,9.911111111111111,0.6577777777777778,0.0
counterweight-asymmetric-cubic,24,0,2,-1.6,-1.3333333333333335,0.8,1.0666666666666669,225,12.057777777777778,1.0,0.0
counterweight-asymmetric-cubic,24,1,2,-1.3333333333333335,-1.0666666666666669,0.8,1.0666666666666669,225,13.28888888888889,1.0,0.0
counterweight-asymmetric-cubic,24,2,2,-1.0666666666666669,-0.8,0.8,1.0666666666666669,225,13.595555555555556,1.0,0.0
counterweight-asymmetric-cubic,24,3,2,-0.8,-0.5333333333333334,0.8,1.0666666666666669,225,11.702222222222222,1.0,0.0
counterweight-asymmetric-cubic,24,4,2,-0.5333333333333334,-0.26666666666666683,0.8,1.0666666666666669,225,9.8,0.7466666666666667,0.0
counterweight-asymmetric-cubic,24,5,2,-0.26666666666666683,0.0,0.8,1.0666666666666669,225,8.76,0.0,0.0
counterweight-asymmetric-cubic,24,6,2,0.0,0.2666666666666666,0.8,1.0666666666666669,225,7.973333333333334,0.0,0.0
counterweight-asymmetric-cubic,24,7,2,0.2666666666666666,0.5333333333333332,0.8,1.0666666666666669,225,7.484444444444445,0.0,0.0
counterweight-asymmetric-cubic,24,8,2,0.5333333333333332,0.7999999999999998,0.8,1.0666666666666669,225,7.493333333333333,0.0,0.0
counterweight-asymmetric-cubic,24,9,2,0.7999999999999998,1.0666666666666664,0.8,1.0666666666666669,225,8.0,0.0,0.0
counterweight-asymmetric-cubic,24,10,2,1.0666666666666664,1.333333333333333,0.8,1.0666666666666669,225,9.582222222222223,0.39555555555555555,0.0
counterweight-asymmetric-cubic,24,11,2,1.333333333333333,1.6,0.8,1.0666666666666669,225,12.186666666666667,0.9911111111111112,0.0
counterweight-asymmetric-cubic,24,0,3,-1.6,-1.3333333333333335,0.5333333333333334,0.8,225,10.95111111111111,1.0,0.0
counterweight-asymmetric-cubic,24,1,3,-1.3333333333333335,-1.0666666666666669,0.5333333333333334,0.8,225,10.857777777777779,1.0,0.0
counterweight-asymmetric-cubic,24,2,3,-1.0666666666666669,-0.8,0.5333333333333334,0.8,225,11.093333333333334,1.0,0.0
counterweight-asymmetric-cubic,24,3,3,-0.8,-0.5333333333333334,0.5333333333333334,0.8,225,12.182222222222222,1.0,0.0
counterweight-asymmetric-cubic,24,4,3,-0.5333333333333334,-0.26666666666666683,0.5333333333333334,0.8,225,11.755555555555556,1.0,0.0
counterweight-asymmetric-cubic,24,5,3,-0.26666666666666683,0.0,0.5333333333333334,0.8,225,9.2,0.27555555555555555,0.0
counterweight-asymmetric-cubic,24,6,3,0.0,0.2666666666666666,0.5333333333333334,0.8,225,7.6177777777777775,0.0,0.0
counterweight-asymmetric-cubic,24,7,3,0.2666666666666666,0.5333333333333332,0.5333333333333334,0.8,225,6.817777777777778,0.0,0.0
counterweight-asymmetric-cubic,24,8,3,0.5333333333333332,0.7999999999999998,0.5333333333333334,0.8,225,6.764444444444444,0.0,0.0
counterweight-asymmetric-cubic,24,9,3,0.7999999999999998,1.0666666666666664,0.5333333333333334,0.8,225,7.742222222222222,0.04888888888888889,0.0
counterweight-asymmetric-cubic,24,10,3,1.0666666666666664,1.333333333333333,0.5333333333333334,0.8,225,10.444444444444445,0.6177777777777778,0.0
counterweight-asymmetric-cubic,24,11,3,1.333333333333333,1.6,0.5333333333333334,0.8,225,9.097777777777777,0.23555555555555555,0.0
counterweight-asymmetric-cubic,24,0,4,-1.6,-1.3333333333333335,0.26666666666666683,0.5333333333333334,225,10.013333333333334,1.0,0.0
counterweight-asymmetric-cubic,24,1,4,-1.3333333333333335,-1.0666666666666669,0.26666666666666683,0.5333333333333334,225,10.0,1.0,0.0
counterweight-asymmetric-cubic,24,2,4,-1.0666666666666669,-0.8,0.26666666666666683,0.5333333333333334,225,9.786666666666667,0.7866666666666666,0.0
counterweight-asymmetric-cubic,24,3,4,-0.8,-0.5333333333333334,0.26666666666666683,0.5333333333333334,225,9.551111111111112,0.5466666666666666,0.0
counterweight-asymmetric-cubic,24,4,4,-0.5333333333333334,-0.26666666666666683,0.26666666666666683,0.5333333333333334,225,9.782222222222222,0.5244444444444445,0.0
counterweight-asymmetric-cubic,24,5,4,-0.26666666666666683,0.0,0.26666666666666683,0.5333333333333334,225,10.471111111111112,0.6266666666666667,0.0
counterweight-asymmetric-cubic,24,6,4,0.0,0.2666666666666666,0.26666666666666683,0.5333333333333334,225,8.391111111111112,0.17333333333333334,0.0
counterweight-asymmetric-cubic,24,7,4,0.2666666666666666,0.5333333333333332,0.26666666666666683,0.5333333333333334,225,5.8933333333333335,0.0,0.0
counterweight-asymmetric-cubic,24,8,4,0.5333333333333332,0.7999999999999998,0.26666666666666683,0.5333333333333334,225,5.711111111111111,0.0,0.0
counterweight-asymmetric-cubic,24,9,4,0.7999999999999998,1.0666666666666664,0.26666666666666683,0.5333333333333334,225,8.088888888888889,0.16444444444444445,0.0
counterweight-asymmetric-cubic,24,10,4,1.0666666666666664,1.333333333333333,0.26666666666666683,0.5333333333333334,225,7.742222222222222,0.10666666666666667,0.0
counterweight-asymmetric-cubic,24,11,4,1.333333333333333,1.6,0.26666666666666683,0.5333333333333334,225,7.102222222222222,0.0,0.0
counterweight-asymmetric-cubic,24,0,5,-1.6,-1.3333333333333335,0.0,0.26666666666666683,225,9.986666666666666,0.9866666666666667,0.0
counterweight-asymmetric-cubic,24,1,5,-1.3333333333333335,-1.0666666666666669,0.0,0.26666666666666683,225,9.36,0.36,0.0
counterweight-asymmetric-cubic,24,2,5,-1.0666666666666669,-0.8,0.0,0.26666666666666683,225,9.0,0.0,0.0
counterweight-asymmetric-cubic,24,3,5,-0.8,-0.5333333333333334,0.0,0.26666666666666683,225,8.72,0.0,0.0
counterweight-asymmetric-cubic,24,4,5,-0.5333333333333334,-0.26666666666666683,0.0,0.26666666666666683,225,8.115555555555556,0.0,0.0
counterweight-asymmetric-cubic,24,5,5,-0.26666666666666683,0.0,0.0,0.26666666666666683,225,7.493333333333333,0.0,0.0
counterweight-asymmetric-cubic,24,6,5,0.0,0.2666666666666666,0.0,0.26666666666666683,225,7.1866666666666665,0.07111111111111111,0.0
counterweight-asymmetric-cubic,24,7,5,0.2666666666666666,0.5333333333333332,0.0,0.26666666666666683,225,5.52,0.03111111111111111,0.0
counterweight-asymmetric-cubic,24,8,5,0.5333333333333332,0.7999999999999998,0.0,0.26666666666666683,225,4.973333333333334,0.022222222222222223,0.0
counterweight-asymmetric-cubic,24,9,5,0.7999999999999998,1.0666666666666664,0.0,0.26666666666666683,225,6.4,0.08444444444444445,0.0
counterweight-asymmetric-cubic,24,10,5,1.0666666666666664,1.333333333333333,0.0,0.26666666666666683,225,5.333333333333333,0.0,0.0
counterweight-asymmetric-cubic,24,11,5,1.333333333333333,1.6,0.0,0.26666666666666683,225,6.102222222222222,0.0,0.0
counterweight-asymmetric-cubic,24,0,6,-1.6,-1.3333333333333335,-0.2666666666666666,0.0,225,9.555555555555555,0.5555555555555556,0.0
counterweight-asymmetric-cubic,24,1,6,-1.3333333333333335,-1.0666666666666669,-0.2666666666666666,0.0,225,9.0,0.0,0.0
counterweight-asymmetric-cubic,24,2,6,-1.0666666666666669,-0.8,-0.2666666666666666,0.0,225,8.964444444444444,0.0,0.0
counterweight-asymmetric-cubic,24,3,6,-0.8,-0.5333333333333334,-0.2666666666666666,0.0,225,8.057777777777778,0.0,0.0
counterweight-asymmetric-cubic,24,4,6,-0.5333333333333334,-0.26666666666666683,-0.2666666666666666,0.0,225,7.706666666666667,0.0,0.0
counterweight-asymmetric-cubic,24,5,6,-0.26666666666666683,0.0,-0.2666666666666666,0.0,225,6.844444444444444,0.0,0.0
counterweight-asymmetric-cubic,24,6,6,0.0,0.2666666666666666,-0.2666666666666666,0.0,225,5.706666666666667,0.0,0.0
counterweight-asymmetric-cubic,24,7,6,0.2666666666666666,0.5333333333333332,-0.2666666666666666,0.0,225,5.973333333333334,0.04,0.0
counterweight-asymmetric-cubic,24,8,6,0.5333333333333332,0.7999999999999998,-0.2666666666666666,0.0,225,5.64,0.008888888888888889,0.0
counterweight-asymmetric-cubic,24,9,6,0.7999999999999998,1.0666666666666664,-0.2666666666666666,0.0,225,6.128888888888889,0.07111111111111111,0.0
counterweight-asymmetric-cubic,24,10,6,1.0666666666666664,1.333333333333333,-0.2666666666666666,0.0,225,5.204444444444444,0.0,0.0
counterweight-asymmetric-cubic,24,11,6,1.333333333333333,1.6,-0.2666666666666666,0.0,225,6.017777777777778,0.0,0.0
counterweight-asymmetric-cubic,24,0,7,-1.6,-1.3333333333333335,-0.5333333333333332,-0.2666666666666666,225,9.231111111111112,0.2311111111111111,0.0
counterweight-asymmetric-cubic,24,1,7,-1.3333333333333335,-1.0666666666666669,-0.5333333333333332,-0.2666666666666666,225,9.0,0.0,0.0
counterweight-asymmetric-cubic,24,2,7,-1.0666666666666669,-0.8,-0.5333333333333332,-0.2666666666666666,225,8.893333333333333,0.0,0.0
counterweight-asymmetric-cubic,24,3,7,-0.8,-0.5333333333333334,-0.5333333333333332,-0.2666666666666666,225,8.0,0.0,0.0
counterweight-asymmetric-cubic,24,4,7,-0.5333333333333334,-0.26666666666666683,-0.5333333333333332,-0.2666666666666666,225,7.848888888888889,0.0,0.0
counterweight-asymmetric-cubic,24,5,7,-0.26666666666666683,0.0,-0.5333333333333332,-0.2666666666666666,225,7.0488888888888885,0.0,0.0
counterweight-asymmetric-cubic,24,6,7,0.0,0.2666666666666666,-0.5333333333333332,-0.2666666666666666,225,6.751111111111111,0.0,0.0
counterweight-asymmetric-cubic,24,7,7,0.2666666666666666,0.5333333333333332,-0.5333333333333332,-0.2666666666666666,225,8.422222222222222,0.20444444444444446,0.0
counterweight-asymmetric-cubic,24,8,7,0.5333333333333332,0.7999999999999998,-0.5333333333333332,-0.2666666666666666,225,6.831111111111111,0.0,0.0
counterweight-asymmetric-cubic,24,9,7,0.7999999999999998,1.0666666666666664,-0.5333333333333332,-0.2666666666666666,225,8.622222222222222,0.24,0.0
counterweight-asymmetric-cubic,24,10,7,1.0666666666666664,1.333333333333333,-0.5333333333333332,-0.2666666666666666,225,6.6755555555555555,0.0,0.0
counterweight-asymmetric-cubic,24,11,7,1.333333333333333,1.6,-0.5333333333333332,-0.2666666666666666,225,6.7555555555555555,0.0,0.0
counterweight-asymmetric-cubic,24,0,8,-1.6,-1.3333333333333335,-0.7999999999999998,-0.5333333333333332,225,9.244444444444444,0.24444444444444444,0.0
counterweight-asymmetric-cubic,24,1,8,-1.3333333333333335,-1.0666666666666669,-0.7999999999999998,-0.5333333333333332,225,9.0,0.0,0.0
counterweight-asymmetric-cubic,24,2,8,-1.0666666666666669,-0.8,-0.7999999999999998,-0.5333333333333332,225,9.0,0.0,0.0
counterweight-asymmetric-cubic,24,3,8,-0.8,-0.5333333333333334,-0.7999999999999998,-0.5333333333333332,225,8.32,0.0,0.0
counterweight-asymmetric-cubic,24,4,8,-0.5333333333333334,-0.26666666666666683,-0.7999999999999998,-0.5333333333333332,225,8.0,0.0,0.0
